,0,1
4657,"('MindJolt', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': '75a03e48-0bcc-d849-fdf9-dd4443050826'})",534
4658,"('SimplifiMed, Inc.', {'region': 'SF Bay Area', 'cat': 'Artificial Intelligence', 'uuid': '23697576-bce0-d3c9-045e-1e25488e58de'})",534
4659,"('Affirm', {'region': 'SF Bay Area', 'cat': 'Consumer Lending', 'uuid': 'a88ad535-ebd4-02ab-3f45-8902997d4437'})",136
4660,"('Moment Ventures', {})",534
4661,"('LoadStar Sensors', {'region': 'SF Bay Area', 'cat': 'Manufacturing', 'uuid': '95e84625-6cb6-5e22-9ed6-f7dd548da896'})",534
4662,"('Apportable', {'region': 'SF Bay Area', 'cat': 'Developer Tools', 'uuid': '787abe0b-3f63-7ad0-aefe-f873105f0e4e'})",534
4663,"('Morphics Technology', {'region': 'SF Bay Area', 'cat': 'Communications Infrastructure', 'uuid': '28246ab3-801c-76e1-e2df-4901e01c61f4'})",445
4664,"('FlowCardia', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '06a1e486-d6c1-9bdb-ba32-67d040983a4c'})",534
4665,"('IPLocks', {'region': 'SF Bay Area', 'cat': 'Compliance', 'uuid': '644c7fb4-6a2e-ecf8-bf91-18d7235ebf2c'})",534
4666,"('Sirios Capital Management', {})",534
4667,"('App Annie', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '5836bc32-4cc0-e2ee-8aef-e6e577f068b7'})",393
4668,"('Tencent Holdings', {})",159
4669,"('Advanta Corp', {})",534
4670,"('DBS Bank', {})",534
4671,"('Alberto Beeck', {})",534
4672,"('Lead - Greycroft Partners', {})",534
4673,"('Pnyks, Inc.', {'region': 'SF Bay Area', 'cat': 'Internet', 'uuid': 'd36046e0-c998-0652-a6fc-f525cb54aa41'})",534
4674,"('Artemis', {})",449
4675,"('Hersh Narula', {})",534
4676,"('CHV Ventures', {})",534
4677,"('Zazzle', {'region': 'SF Bay Area', 'cat': 'E-Commerce', 'uuid': 'bcc07057-aa37-ad3c-7e12-bb43bc8f80d1'})",340
4678,"('Ooga Labs', {})",534
4679,"('Cava Capital', {})",534
4680,"('Sr., Carla Jenkins', {})",534
4681,"('Ben Franklin Technology Partners of Southeastern Pennsylvania', {})",534
4682,"('Alta Motors', {'region': 'SF Bay Area', 'cat': 'Automotive', 'uuid': '6e1ecb43-93f3-f9da-3bd8-333223f21d23'})",534
4683,"('Lead - Nexus Group LLC', {})",534
4684,"('Genesys', {'region': 'SF Bay Area', 'cat': 'Business Intelligence', 'uuid': 'f9ac757a-292b-a2bc-3407-2b0b74a9f2b7'})",10
4685,"('Sun Trust Bank', {})",534
4686,"('Schoolpop', {'region': 'SF Bay Area', 'cat': 'Finance', 'uuid': '2c19b404-a698-191e-8014-a52a899e3690'})",495
4687,"('Simon Property Group', {})",534
4688,"('Zoomin', {'region': 'SF Bay Area', 'cat': 'E-Commerce', 'uuid': '9edbb165-c542-b9cd-be6e-3f51047e6c33'})",534
4689,"('Attainia', {'region': 'SF Bay Area', 'cat': 'Software', 'uuid': '6df32da6-aaff-c8e1-6436-70e6dd2919e1'})",534
4690,"('Visible Path', {'region': 'SF Bay Area', 'cat': 'Computer', 'uuid': '8bade1ee-3832-d1f1-6c4a-4833fdf5e572'})",534
4691,"('BlueArc', {'region': 'SF Bay Area', 'cat': 'Education', 'uuid': '95702617-fb3a-c672-4103-6a5bfe9304fc'})",495
4692,"('Durect Corp.', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '49341def-1efc-76d8-1ab4-00eb09f6c771'})",351
4693,"('SupplyBetter', {'region': 'SF Bay Area', 'cat': 'CAD', 'uuid': '4598f18a-1855-16ca-8230-64369c6c7f3c'})",534
4694,"('Xoomsys', {'region': 'SF Bay Area', 'cat': 'Consulting', 'uuid': 'f9197613-75e6-5b0d-b370-85073d88ca24'})",534
4695,"('CommerzVentures GmbH', {})",534
4696,"('Jerry Crowley', {})",534
4697,"('Medal', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '132d3157-eb49-e9ea-b383-9f0a09e8836b'})",534
4698,"('IO Turbine', {'region': 'SF Bay Area', 'cat': 'Software', 'uuid': '178839ff-2c6d-9800-0109-8df884c8ca03'})",534
4699,"('Randy Haykin', {})",534
4700,"('Alvesta', {'region': 'SF Bay Area', 'cat': 'Communications Infrastructure', 'uuid': '8434a0bc-f821-af54-8bc7-da0914657d66'})",534
4701,"('Bit Angels', {})",534
4702,"('skyrockit', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': '00991e22-4fef-c64a-54e4-0b1ab0bea9cc'})",534
4703,"('DreamHost', {})",534
4704,"('China Growth Capital', {})",534
4705,"('Cherry', {'region': 'SF Bay Area', 'cat': 'Automotive', 'uuid': 'a6251eb9-4a04-3ea6-ea8d-740843082e92'})",534
4706,"('Johan Lorenzen', {})",534
4707,"('Kolo Technologies', {'region': 'SF Bay Area', 'cat': 'Electronics', 'uuid': 'f48be97c-0d8e-28ab-547d-93593219ff3c'})",534
4708,"('Sumit Gupta', {})",534
4709,"('Corey Lee', {})",534
4710,"('Columbus Nova', {})",534
4711,"('Naya Health', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '052237b3-6927-098c-33d0-887785079c59'})",534
4712,"('Empowered Careers', {'region': 'SF Bay Area', 'cat': 'EdTech', 'uuid': 'cf378934-e9d2-bc55-26f8-ebf45145655b'})",534
4713,"('NewPath Ventures', {})",534
4714,"('Lead - Caffeinated Capital', {})",534
4715,"('iSkoot', {'region': 'SF Bay Area', 'cat': 'Hardware', 'uuid': '301ed09b-263f-660e-fd1c-eaac39b549b9'})",534
4716,"('Capital Communications CDPQ', {})",534
4717,"('Schoffstall Ventures', {})",534
4718,"('iTech Capital', {})",534
4719,"('Aloke Bajpai', {})",534
4720,"('Van Wagoner Capital Management', {})",288
4721,"('Darren Patterson', {})",534
4722,"('Compact Particle Acceleration', {'region': 'SF Bay Area', 'cat': 'Fitness', 'uuid': '3caa6a15-9215-f404-7533-79a62fe43d6f'})",534
4723,"('StartCaps Ventures', {})",534
4724,"('Anand Rajaraman', {})",534
4725,"('Skycatch', {'region': 'SF Bay Area', 'cat': 'Aerospace', 'uuid': '3280ec4f-4bbc-92f4-a978-3d5c5577fb62'})",534
4726,"('Lundbeckfond Ventures', {})",534
4727,"('Osprey Ventures', {})",534
4728,"('Wit.ai', {'region': 'SF Bay Area', 'cat': 'Artificial Intelligence', 'uuid': '81cb7374-adc0-565a-aa5f-c4586e9fee71'})",534
4729,"('Alcatel Ventures', {})",534
4730,"('GAMEVIL', {})",534
4731,"('JANVEST Capital Partners', {})",534
4732,"('Winners Circle Gaming (WCG)', {'region': 'SF Bay Area', 'cat': 'Communities', 'uuid': '4de13d9e-659c-2163-8f63-a5b62fb69e6f'})",534
4733,"('T-BDH Capital', {})",534
4734,"('SLC Angels', {})",534
4735,"('Hearsay Social', {'region': 'SF Bay Area', 'cat': 'Financial Services', 'uuid': 'bde295cf-f54f-99e8-9c72-7a8fad81fdc3'})",316
4736,"('ANDA Networks', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': '4885f60f-5ad9-7644-b958-bf1bb8635cb1'})",534
4737,"('SolarCity', {'region': 'SF Bay Area', 'cat': 'Construction', 'uuid': 'ce93370c-a90f-fb56-d1db-2a7800a59154'})",28
4738,"('PlayWith', {'region': 'SF Bay Area', 'cat': 'Fitness', 'uuid': '9d219a9a-78a4-7c8e-a6e2-d2756a0349f1'})",534
4739,"('NeoVista', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '1146bfb8-dc24-94e7-10b8-0e7fbddeeb59'})",534
4740,"('Grigore Raileanu', {})",534
4741,"('John Galbraith', {})",534
4742,"('Charter Venture Group', {})",534
4743,"('Gregory Chang', {})",534
4744,"('Cellular Biomedicine Group (CBMG)', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': 'be2d5897-246a-160c-bcb3-136a2d2bc4d1'})",534
4745,"('Shane Smith', {})",534
4746,"('Vectr Ventures', {})",534
4747,"('David Shen Ventures', {})",534
4748,"('Sergey Egorov', {})",534
4749,"('Lead - Clarus Ventures', {})",534
4750,"('Craig Winkler', {})",534
4751,"('Azini Capital Partners', {})",534
4752,"('Enterprise Ireland', {})",534
4753,"('WordWatch', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '36cf2de5-a5c6-9c76-5626-31be1eaf2911'})",534
4754,"('UniversityNow', {'region': 'SF Bay Area', 'cat': 'Education', 'uuid': '8d2f701c-fdc9-a551-2dee-c1e7bfbfe530'})",534
4755,"('Trevor Blackwell', {})",534
4756,"('Lead - New Enterprise Associates', {})",405
4757,"('Jerry Yang', {})",177
4758,"('Revolution Ventures', {})",534
4759,"('Mike Olson', {})",534
4760,"('Lead - Novus Ventures', {})",534
4761,"('Vanedge Capital', {})",534
4762,"('Pravega Ventures', {})",534
4763,"('Ridgeway Capital Partners', {})",534
4764,"('Sanjog Gad', {})",534
4765,"('The Kibo Fund', {})",534
4766,"('Bank of Scotland Equity Investments', {})",534
4767,"('Sourcebits', {'region': 'SF Bay Area', 'cat': 'Android', 'uuid': 'fb5bd097-02bb-e3c0-fd1f-be6866f54f75'})",534
4768,"('Kuo Fu Venture Capital', {})",534
4769,"('Jan Senderek', {})",534
4770,"('PJC', {})",534
4771,"('Green Century Investment', {})",534
4772,"('Epoch Partners', {})",423
4773,"('Emulation and Verification Engineering', {'region': 'SF Bay Area', 'cat': 'Electronics', 'uuid': '4f0f161a-2d2a-8d01-87a2-006ba811f71d'})",534
4774,"('John R. Joyce', {})",534
4775,"('TourNative', {'region': 'SF Bay Area', 'cat': 'Tourism', 'uuid': 'ad83e425-14ec-8ced-39d9-7d4c4bf3d3db'})",534
4776,"('Livefyre', {'region': 'SF Bay Area', 'cat': 'Brand Marketing', 'uuid': 'fd7351f9-6c4a-53bb-7ab1-0b982187145b'})",534
4777,"('Viktor Belov', {})",534
4778,"('GVA', {})",534
4779,"('Chris Kaiser', {})",534
4780,"('Data Simply', {'region': 'SF Bay Area', 'cat': 'Finance', 'uuid': '4cbf65c6-2ae6-a835-84d7-2298bcace511'})",534
4781,"('Dustin Robertson', {})",534
4782,"('David Samuel', {})",534
4783,"('Lincoln Funds International', {})",534
4784,"('SuVolta', {'region': 'SF Bay Area', 'cat': 'Energy', 'uuid': 'bd67bc0e-2148-65b0-b0f6-84c96ab8d327'})",316
4785,"('Steve Dohrmann', {})",534
4786,"('Baseline Ventures', {})",534
4787,"('Sandalphon Capital', {})",534
4788,"('Sight Sciences', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '9fe811f1-896b-dced-9632-22bdc7b8455a'})",534
4789,"('Francisco Tolmasky', {})",534
4790,"('Hon Wah Chin', {})",534
4791,"('ReelSurfer', {'region': 'SF Bay Area', 'cat': 'Photography', 'uuid': 'ab12a192-bc62-9e59-e7ef-81f950ed5c8a'})",534
4792,"('Sara Haider', {})",534
4793,"('Gimv', {})",534
4794,"('Vontu', {'region': 'SF Bay Area', 'cat': 'Database', 'uuid': '2d202361-3578-c0d5-59f0-a69d85d79dad'})",534
4795,"('Leland Pillsbury', {})",534
4796,"('Sunny Sugaya', {})",534
4797,"('We Heart It', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': 'c14a81ae-7665-ba44-0a6b-2d8d3f6ee574'})",534
4798,"('Dave Hanson', {})",534
4799,"('Flock Specialty Finance', {})",534
4800,"('Badgeville', {'region': 'SF Bay Area', 'cat': 'Computer', 'uuid': 'cc87fab9-0ab3-2e92-5356-c7bedeffc5d9'})",534
4801,"('Emphasys Medical', {'region': 'SF Bay Area', 'cat': 'Developer Platform', 'uuid': '626aff60-0692-11a2-5139-e54474b35d79'})",534
4802,"('Jonathan Sposato', {})",534
4803,"('Seeo', {'region': 'SF Bay Area', 'cat': 'Battery', 'uuid': 'a6f9a1b3-8d01-dff6-5346-8b86bb3e4698'})",534
4804,"('Joshua Stylman', {})",534
4805,"('VideoSurf', {'region': 'SF Bay Area', 'cat': 'Hardware', 'uuid': 'e9f96c8f-06f5-ddfd-1990-b090e8bdb1ac'})",534
4806,"('Mist Systems', {'region': 'SF Bay Area', 'cat': 'IT Infrastructure', 'uuid': 'aed62252-8ebb-4503-cb6b-62cb960048b4'})",534
4807,"('Colman Partners', {})",534
4808,"('Adam Gross', {})",534
4809,"('Hercules Capital', {})",534
4810,"('Silicon Energy', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': '925c7cd6-feaf-6d8d-6090-60a1ab249cb6'})",534
4811,"('Cover Lockscreen', {'region': 'SF Bay Area', 'cat': 'Android', 'uuid': 'aea3f765-3907-fbb3-f139-2cccd3cdb742'})",534
4812,"('RenaissanceRe', {})",534
4813,"('Intermolecular', {'region': 'SF Bay Area', 'cat': 'Advanced Materials', 'uuid': '62e9fb7f-ee73-4f05-d60d-f1030db8ec5d'})",534
4814,"('Venky Harinarayan', {})",534
4815,"('SoftBank', {})",34
4816,"('Nexus Medical Partners', {})",534
4817,"('Lead - Pond Ventures', {})",534
4818,"('Voxeet', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': 'ca28d10d-73ec-8f3e-40c0-f9c49f1cec2a'})",534
4819,"('Roam Analytics', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '7f3739c4-b919-31af-8db2-59076405d355'})",534
4820,"('Ozy Media', {'region': 'SF Bay Area', 'cat': 'Digital Media', 'uuid': '04d21419-5420-e35f-7165-67dd6d2109fc'})",534
4821,"('Raghu Tarra', {})",534
4822,"('Matterport', {'region': 'SF Bay Area', 'cat': '3D Technology', 'uuid': 'aa3dcd48-4a3a-8654-4098-6adb927fd863'})",534
4823,"('SalesPortal', {'region': 'SF Bay Area', 'cat': 'Enterprise Software', 'uuid': '828e64db-9135-a6e3-432f-f46a9e88fa19'})",534
4824,"('Kevin Rose', {})",534
4825,"('Tapatap', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': '8cc6a7d3-a028-7b24-9324-ecb2f6442049'})",534
4826,"('Innotas', {'region': 'SF Bay Area', 'cat': 'Enterprise Software', 'uuid': '2a949fdc-d2cd-322e-58e6-095efa827f1e'})",534
4827,"('NGEN Partners', {})",534
4828,"('Tichenor Ventures', {})",534
4829,"('Lead - Cyan Banister', {})",534
4830,"('Aditazz', {'region': 'SF Bay Area', 'cat': 'Big Data', 'uuid': '346a69de-13d9-c4f9-6681-dc5c00730f41'})",534
4831,"('Maurice Ferre', {})",534
4832,"('Hotspur Capital', {})",534
4833,"('Ross Haghighat', {})",534
4834,"('Hummer Winblad Venture Partners, Venrock', {})",534
4835,"('Titan Partners', {})",534
4836,"('Forward Ventures', {})",534
4837,"('Altiscale', {'region': 'SF Bay Area', 'cat': 'Big Data', 'uuid': 'cdda31f6-8a7d-4c6c-d127-ded0a7e61ebc'})",432
4838,"('Boom Financial', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': 'ee3c53d3-3f8f-341f-cc98-c4b39a172169'})",534
4839,"('carClub', {'region': 'SF Bay Area', 'cat': 'Automotive', 'uuid': '26f3e2e1-ec4c-1ac2-27f6-bdc0fd2f77d8'})",534
4840,"('CardioDx', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '330c8961-a14d-350d-4336-d3e60d254a19'})",453
4841,"('Verious', {'region': 'SF Bay Area', 'cat': 'Android', 'uuid': '10911f51-95d9-8460-6832-f2801245deb9'})",534
4842,"('Kermdinger Studios, Inc.', {'region': 'SF Bay Area', 'cat': 'E-Commerce', 'uuid': '17af5063-97cb-b03b-01ae-daa0b0f467f4'})",534
4843,"('ApplePie Capital', {'region': 'SF Bay Area', 'cat': 'Finance', 'uuid': '7e90b00e-b9cb-3e1f-eb91-ca39b64bebb9'})",534
4844,"('Social Capital', {})",508
4845,"('Michael Schmidt', {})",534
4846,"('Reniac', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': 'e5a08105-0ff4-3a9b-7b37-57c0cff94abb'})",534
4847,"('Bill Bohman', {})",534
4848,"('SynTera Communications', {'region': 'SF Bay Area', 'cat': 'Network Security', 'uuid': 'bb0a287d-ecdb-9a3b-0be1-78be621eb353'})",534
4849,"('Versa Networks', {'region': 'SF Bay Area', 'cat': 'Network Hardware', 'uuid': '71c2f7e6-759d-6f24-d0b9-7241f1488a12'})",432
4850,"('Topix', {'region': 'SF Bay Area', 'cat': 'Information Services', 'uuid': '8a899f9c-886e-2b9c-378e-49bbeb316cfc'})",534
4851,"('Kyle York', {})",534
4852,"('Cantora', {})",534
4853,"('Lead - New Venture Partners', {})",534
4854,"('Scalus', {'region': 'SF Bay Area', 'cat': 'Collaboration', 'uuid': '7dc60dfe-b7f2-b799-0bbf-d42e0b8867e1'})",534
4855,"('Quest Software', {})",534
4856,"('TSC BioVenture Capital Corporation', {})",534
4857,"('Fingerprint', {'region': 'SF Bay Area', 'cat': 'Children', 'uuid': '148aaf69-890f-a330-d2e3-a7a9f6e40f4c'})",534
4858,"('Pond Ventures', {})",534
4859,"('Jordan French', {})",534
4860,"('Milliways Ventures', {})",534
4861,"('Gilbert Global Equity Partners', {})",534
4862,"('Relievant Medsystems', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '89279101-f5a2-758b-3d9e-1e6388b8d65b'})",316
4863,"('Lead - Phi Square Holdings', {})",534
4864,"('DoubleMe', {'region': 'SF Bay Area', 'cat': '3D Technology', 'uuid': 'b487de86-282d-aea2-adff-bbf4be79142e'})",534
4865,"('Andy Waddell', {})",534
4866,"('Office Depot', {})",534
4867,"('Signatures Capital', {})",534
4868,"('Bare Snacks', {'region': 'SF Bay Area', 'cat': 'Hospitality', 'uuid': '857a2131-4a13-a27e-1975-6c83fb807d1b'})",534
4869,"('British Telecom Group (BT Group)', {})",534
4870,"('ShareDesk', {'region': 'SF Bay Area', 'cat': 'Commercial Real Estate', 'uuid': '47e06e9b-2f5b-f2a5-4e59-418db102c7b0'})",534
4871,"('Sprout Group', {})",388
4872,"('Preemadonna', {'region': 'SF Bay Area', 'cat': 'Hardware', 'uuid': '7ec9afa4-abad-9230-c75f-516ea2bc3c89'})",534
4873,"('Postini', {'region': 'SF Bay Area', 'cat': 'Cyber Security', 'uuid': '8cb7f859-e757-0937-a18b-e7992c167203'})",445
4874,"('Rampersand', {})",534
4875,"('InnoMedia', {'region': 'SF Bay Area', 'cat': 'Manufacturing', 'uuid': 'c41934c5-7ac6-01ee-4f1a-156b59088b92'})",447
4876,"('Lead - Bezos Expeditions', {})",534
4877,"('Essex Woodlands Health Ventures', {})",529
4878,"('Airdog', {'region': 'SF Bay Area', 'cat': 'Aerospace', 'uuid': 'e8772824-d8d5-7636-0bd5-40b76511213b'})",534
4879,"('Quantum Capital Fund', {})",534
4880,"('Lead - Greener Capital', {})",534
4881,"('Kayon Partners', {})",101
4882,"('iTelco', {'region': 'SF Bay Area', 'cat': 'Internet', 'uuid': '27624f99-6f04-c4da-699a-a73077e14c80'})",534
4883,"('Claremont Creek Ventures', {})",534
4884,"('WP Global Partners', {})",534
4885,"('Western Technology Investment', {})",253
4886,"('Momunt', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': '0538ef84-701e-98ac-656b-6f4f60b12187'})",534
4887,"('YottaMark', {'region': 'SF Bay Area', 'cat': 'Food Processing', 'uuid': 'e41eaa10-9033-6fb1-cc0c-c9eebfb07f68'})",534
4888,"('Texas Wide Open for Business', {})",534
4889,"('Bank Of Tokyo - Mitsubishi UFJ', {})",534
4890,"('Visa', {})",534
4891,"('Radar Networks', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '7be55e4d-614a-c358-99b0-bbf0b21c9ce6'})",534
4892,"('vArmour', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': '8adc81f0-fa39-3726-bb1e-73a6165dd9fe'})",345
4893,"('Tenjin', {'region': 'SF Bay Area', 'cat': 'Ad Network', 'uuid': 'e4c86155-9055-d095-f502-76ba8268cdb9'})",534
4894,"('Lead - MEP Associates', {})",534
4895,"('Numerate', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '77dbd349-505c-4e18-8add-f4b65bcb8f5b'})",534
4896,"('BlogHer', {'region': 'SF Bay Area', 'cat': 'Blogging Platforms', 'uuid': '5e36ffb2-6564-303f-51b8-1518796959bd'})",534
4897,"('Adam Breckler', {})",534
4898,"('Marwan Fawaz', {})",534
4899,"('IndoorAtlas', {'region': 'SF Bay Area', 'cat': 'Indoor Positioning', 'uuid': '57fdb6f3-7ce5-578f-63a4-6e121bb29628'})",534
4900,"('Lucas Nealan', {})",534
4901,"('China Investment Fund', {})",534
4902,"('Y Ventures', {})",534
4903,"('Andena Holding', {})",534
4904,"('Como Venture', {})",534
4905,"('Baird Capital', {})",534
4906,"('Wireless Glue Networks', {'region': 'SF Bay Area', 'cat': 'Internet of Things', 'uuid': 'd9cf18e6-071e-1e57-40db-aee7afca1935'})",534
4907,"('Bill Budinger', {})",534
4908,"('VFormation', {})",534
4909,"('3R Family Trust', {})",534
4910,"('Morten Lund', {})",534
4911,"('Ambient Fytns Technology', {'region': 'SF Bay Area', 'cat': 'Fitness', 'uuid': '18c633ee-de17-8c3a-78fc-33ba1210991f'})",534
4912,"('Uvify', {'region': 'SF Bay Area', 'cat': 'Aerospace', 'uuid': 'a1d38187-77a9-42cd-0dea-41a2f5122e2f'})",534
4913,"('RSA Ventures', {})",534
4914,"('Talaris', {'region': 'SF Bay Area', 'cat': 'Business Development', 'uuid': 'fd315300-032b-2558-f561-f17a92d5c419'})",534
4915,"('Franklyn Chien', {})",534
4916,"('Oracle Strategic Partners', {})",534
4917,"('Suiteness', {'region': 'SF Bay Area', 'cat': 'Travel', 'uuid': '67ea3203-4e27-ce20-2894-06c1a0bdcb68'})",534
4918,"('Veeco Instruments', {})",534
4919,"('Bill Joy', {})",534
4920,"('Gentry Venture Partners', {})",534
4921,"('OneAngstrom', {})",534
4922,"('ThoughtSpot', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '3ac9c01e-847f-752a-181b-0f2828571088'})",472
4923,"('Barrington Partners', {})",534
4924,"('Lead - Naval Ravikant', {})",534
4925,"('BoomStartup', {})",534
4926,"('Oliver Guinness', {})",534
4927,"('Chilton Investment', {})",534
4928,"('Adam Pisoni', {})",534
4929,"('Reduxio', {'region': 'SF Bay Area', 'cat': 'Data Storage', 'uuid': 'e5ca7373-91b2-3f99-2859-decc5afef062'})",534
4930,"('Fred Moll', {})",534
4931,"('Care2', {'region': 'SF Bay Area', 'cat': 'Communities', 'uuid': 'e742de12-d3e8-29db-2b55-f8ed2c3cdedc'})",534
4932,"('Mediagate', {'region': 'SF Bay Area', 'cat': 'Internet', 'uuid': 'e1fb3f21-947c-3bc2-4ecb-69d4edab7032'})",534
4933,"('Hug Energy', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '2a6db5ae-31aa-835a-1eab-837ea17bea50'})",534
4934,"('West Shell III', {})",534
4935,"('HopeLink', {'region': 'SF Bay Area', 'cat': 'Internet', 'uuid': '25cdc9fd-b7c7-c0b4-8261-5f4fc48796b8'})",534
4936,"('Rick Heitzmann', {})",534
4937,"('Laconia Capital Group', {})",534
4938,"('Quorum', {'region': 'SF Bay Area', 'cat': 'Enterprise Software', 'uuid': '8d7b8a9b-5094-3e5d-7976-dfb12ff52655'})",534
4939,"('Adaptec', {})",534
4940,"('Todd Bradley', {})",534
4941,"('Hampton Creek', {'region': 'SF Bay Area', 'cat': 'Food and Beverage', 'uuid': 'b8cbb11d-61db-ebdb-098f-a65ac2f7e017'})",534
4942,"('SceneChat', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': 'a602ac42-13ff-ef33-f898-e0a2e70b8328'})",534
4943,"('Agora.io', {'region': 'SF Bay Area', 'cat': 'Developer APIs', 'uuid': 'c5fda600-96e3-3a3d-4e1a-112e994a5f9b'})",534
4944,"('NewsOrViews', {})",534
4945,"('Gigi Brisson', {})",534
4946,"('Compass Group PLC', {})",534
4947,"('NoRedInk', {'region': 'SF Bay Area', 'cat': 'Consumer', 'uuid': '5b4c127d-e74c-05d4-21a0-4642bdba0c06'})",534
4948,"('TPG Growth', {})",103
4949,"('Shape Security', {'region': 'SF Bay Area', 'cat': 'Cyber Security', 'uuid': '4dd0c258-edc0-795c-905a-024aba9668ec'})",491
4950,"('Snowflake Computing', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': 'b0544b08-2ffb-5928-301f-14086ddac58b'})",534
4951,"('Spread Capital', {})",534
4952,"('Zimride', {'region': 'SF Bay Area', 'cat': 'Ride Sharing', 'uuid': 'd3b7017a-07be-3855-dd92-da2a0908a83b'})",534
4953,"('Kevin Durant', {})",534
4954,"('Launch Fund', {})",534
4955,"('Shawn Simpson', {})",534
4956,"('Transparency Software', {'region': 'SF Bay Area', 'cat': 'Information Services', 'uuid': 'd63ea5c5-83c2-c8a9-01c8-05d1f2d55c7b'})",534
4957,"('Commonwealth Capital Ventures', {})",534
4958,"('Ricky Wong', {})",534
4959,"('Prynt', {'region': 'SF Bay Area', 'cat': 'Consumer Electronics', 'uuid': 'c9455dd3-2c4a-37c6-cef5-8ec9333ebbc7'})",534
4960,"('Accion Venture Lab', {})",534
4961,"('Dario Meli', {})",534
4962,"('David Rosenblatt', {})",534
